team_comps,price,score,max_score,projected_gain,pred_score,weight,ensemble_score,centered_pred,centered_score,centered_gain,avg_value,pred_avg_value,team_diffs
"frozenset({'HUL', 'MCL', 'RUS', 'DOO', 'KCK', 'SAI', 'BOR'})",84.5,66.9,22.0,0.6799999999999999,-36.0,0.55,15.450000000000003,-1.1374090021877674,-0.22950180888453117,0.5278277363370011,0.22489591824838817,-0.13826695907290637,2
"frozenset({'HUL', 'MCL', 'DOO', 'ALO', 'KCK', 'SAI', 'BOR'})",68.39999999999999,53.90000000000001,22.0,0.8799999999999999,-54.0,0.55,-0.049999999999993605,-1.481421898028671,-0.45440208235495894,0.7550148321873456,0.2712480663704237,-0.13955985989906117,2
"frozenset({'HUL', 'TSU', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",78.0,96.9,22.0,0.18000000000000005,2.0,0.55,49.45,-0.41115955541252597,0.2894988222010717,-0.04014000328885982,0.0917155269071128,-0.1885478241383263,2
"frozenset({'ANT', 'PIA', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",100.1,118.4258,33.4,-0.33999999999999997,47.0,0.887,82.71289999999999,0.4488726841897335,0.6618956150218205,-0.6308264524997554,-0.11373762549112504,-0.19894679782395985,2
"frozenset({'TSU', 'MCL', 'RUS', 'DOO', 'ALO', 'KCK', 'BOR'})",87.69999999999999,64.80000000000001,20.2,0.47,-26.0,1.0,19.400000000000006,-0.9462907267205986,-0.26583185306052326,0.2892812856941395,0.0672360301922744,-0.20494751927175572,2
"frozenset({'PIA', 'RUS', 'ALO', 'WIL', 'HAD', 'KCK', 'BOR'})",89.3,124.0258,33.4,-0.30000000000000004,39.0,0.887,81.5129,0.29597806381599845,0.7587757328244665,-0.5853890333296866,-0.04772312686802532,-0.23284219447141255,2
"frozenset({'ANT', 'HUL', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",82.7,89.5,22.0,-0.009999999999999898,8.0,0.55,48.75,-0.2964885901322247,0.16147866653328954,-0.25596774434668695,-0.08898917999469634,-0.27217608266090204,2
"frozenset({'ANT', 'MCL', 'RUS', 'DOO', 'ALO', 'KCK', 'BOR'})",92.39999999999999,57.40000000000002,20.2,0.27999999999999997,-20.0,1.0,18.70000000000001,-0.8316197614402973,-0.39385200872830517,0.0734535446363123,-0.1134686767095347,-0.2885757777943315,2
"frozenset({'PIA', 'ALB', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",94.2,113.6258,33.4,-0.33999999999999997,35.0,0.887,74.3129,0.21953075362913096,0.5788555140481241,-0.6308264524997554,-0.1469536658806036,-0.2906835700482009,2
"frozenset({'PIA', 'RUS', 'ALO', 'WIL', 'KCK', 'SAI', 'BOR'})",90.1,121.2258,33.4,-0.33999999999999997,33.0,0.887,77.1129,0.1813070985356972,0.7103356739231437,-0.6308264524997554,-0.09436160193059578,-0.30597303208557436,2
"frozenset({'HUL', 'RUS', 'ALO', 'WIL', 'HAD', 'KCK', 'BOR'})",71.9,95.1,22.0,0.029999999999999916,0.0,0.55,47.55,-0.4493832105059597,0.25835878433593534,-0.2105303251766183,-0.022974681371596833,-0.3060714793083549,2
"frozenset({'PIA', 'RUS', 'DOO', 'ALO', 'WIL', 'MCL', 'BOR'})",108.5,72.4258,33.4,-0.019999999999999907,4.0,0.887,38.2129,-0.3729359003190922,-0.13390535264277054,-0.2673270991392042,-0.21395840054063073,-0.3095706196111594,2
"frozenset({'MCL', 'RUS', 'DOO', 'ALO', 'HAD', 'KCK', 'BOR'})",81.6,63.000000000000014,20.2,0.3199999999999999,-28.0,1.0,17.500000000000007,-0.9845143818140323,-0.2969718909256594,0.11889096380638112,-0.047454178086435095,-0.32247117444178425,2
"frozenset({'RB', 'PIA', 'RUS', 'DOO', 'ALO', 'KCK', 'BOR'})",79.89999999999999,34.825799999999994,33.4,0.57,-54.0,0.887,-9.587100000000003,-1.481421898028671,-0.7843861436033928,0.4028748336193117,-0.07202955726977009,-0.35084385903988147,2
"frozenset({'HUL', 'ALB', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",76.8,84.70000000000002,22.0,-0.009999999999999898,-4.0,0.55,40.35000000000001,-0.5258305206928272,0.0784385655595934,-0.25596774434668695,-0.12220522038417479,-0.363912854885143,2
"frozenset({'PIA', 'HUL', 'RUS', 'DOO', 'WIL', 'KCK', 'BOR'})",85.1,35.825799999999994,33.4,0.66,-65.0,0.887,-14.587100000000003,-1.6916520010425566,-0.7670861225672061,0.5051090267519668,-0.0037690329757024132,-0.37359538436584266,2
"frozenset({'PIA', 'HUL', 'DOO', 'ALO', 'WIL', 'KCK', 'BOR'})",69.0,22.8258,33.4,0.8600000000000002,-83.0,0.887,-30.0871,-2.0356648968834605,-0.9919863960376338,0.7322961226023115,0.042583115146333284,-0.3748882851919974,2
"frozenset({'HUL', 'RUS', 'ALO', 'WIL', 'KCK', 'SAI', 'BOR'})",72.69999999999999,92.30000000000001,22.0,-0.010000000000000009,-6.0,0.55,43.150000000000006,-0.5640541757862609,0.20991872543461268,-0.2559677443466871,-0.06961315643416718,-0.37920231692251666,2
"frozenset({'MCL', 'ALB', 'RUS', 'DOO', 'ALO', 'KCK', 'BOR'})",86.5,52.60000000000001,20.2,0.27999999999999997,-32.0,1.0,10.300000000000004,-1.0609616920008997,-0.4768921097020018,0.0734535446363123,-0.14668471709901335,-0.3803125500185725,2
"frozenset({'HUL', 'RUS', 'DOO', 'ALO', 'WIL', 'MCL', 'BOR'})",91.1,43.50000000000001,22.0,0.31000000000000016,-35.0,0.55,4.2500000000000036,-1.1182971746410504,-0.6343223011313014,0.1075316090138642,-0.18920995504420202,-0.38279990444810164,2
"frozenset({'MCL', 'RUS', 'DOO', 'ALO', 'KCK', 'SAI', 'BOR'})",82.39999999999999,60.2,20.2,0.27999999999999997,-34.0,1.0,13.100000000000001,-1.0991853470943336,-0.34541194982698253,0.0734535446363123,-0.09409265314900564,-0.39560201205594603,2
"frozenset({'RB', 'HUL', 'RUS', 'DOO', 'ALO', 'KCK', 'BOR'})",62.5,5.900000000000002,22.0,0.9,-93.0,0.55,-43.55,-2.226783172350629,-1.2848030920919236,0.7777335417723801,-0.04728111177334149,-0.4240731438768237,2
