[DRIVER]: VER [PRED]: [[4.87]] [BIAS]: [10.23421053]
---                                Input Value  Feature Score
driverId_848.0-corner_spd_min      -0.229416      -0.040779
driverId_807.0-num_fast_corners    -0.229416      -0.040272
driverId_807.0-corner_spd_min      -0.229416      -0.031558
driverId_848.0-num_med_corners     -0.229416      -0.029730
driverId_840.0-strt_len_min        -0.229416       0.047998
driverId_859.0-num_fast_corners    -0.229416       0.172443
driverId_4.0-num_med_corners       -0.229416       0.215030
driverId_864.0-num_med_corners     -0.229416       0.344360
prev_driver_points_prop            -0.856881       3.111456

[DRIVER]: LAW [PRED]: [[9.55]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
prev_driver_points_prop            -0.705130      -0.835173
driverId_860.0-num_fast_corners    -0.229416      -0.387895
driverId_852.0-num_med_corners     -0.229416      -0.196040
driverId_842.0-num_med_corners     -0.229416      -0.100757
driverId_842.0-strt_len_median     -0.229416      -0.079750
driverId_839.0-num_fast_corners    -0.229416      -0.067943
driverId_807.0-num_fast_corners    -0.229416      -0.062549
driverId_839.0-corner_spd_min      -0.229416      -0.056487
driverId_807.0-corner_spd_min      -0.229416      -0.053075
driverId_848.0-num_med_corners     -0.229416      -0.046209
driverId_848.0-corner_spd_min      -0.229416      -0.044814
driverId_859.0-num_fast_corners    -0.229416       0.208312
driverId_864.0-num_med_corners     -0.229416       0.316677
driverId_4.0-num_med_corners       -0.229416       0.330651
driverId_840.0-strt_len_min        -0.229416       0.390841

[DRIVER]: OCO [PRED]: [[13.77]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_842.0-num_med_corners     -0.229416      -0.132277
driverId_860.0-num_fast_corners    -0.229416      -0.118086
driverId_852.0-num_med_corners     -0.229416      -0.116742
driverId_842.0-strt_len_median     -0.229416      -0.098873
driverId_840.0-strt_len_min        -0.229416      -0.061168
driverId_807.0-corner_spd_min      -0.229416      -0.044506
driverId_848.0-corner_spd_min      -0.229416      -0.029732
driverId_848.0-num_med_corners     -0.229416      -0.022368
driverId_807.0-num_fast_corners    -0.229416      -0.018506
driverId_864.0-num_med_corners     -0.229416       0.112912
driverId_4.0-num_med_corners       -0.229416       0.335993
driverId_859.0-num_fast_corners    -0.229416       0.337676
driverId_839.0-corner_spd_min       4.358899       0.573212
driverId_839.0-num_fast_corners     4.358899       0.932729
prev_driver_points_prop            -0.661773       1.885526

[DRIVER]: GAS [PRED]: [[11.91]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
prev_driver_points_prop            -0.715970      -0.530511
driverId_860.0-num_fast_corners    -0.229416      -0.360204
driverId_852.0-num_med_corners     -0.229416      -0.198769
driverId_839.0-num_fast_corners    -0.229416      -0.047360
driverId_839.0-corner_spd_min      -0.229416      -0.041255
driverId_848.0-corner_spd_min      -0.229416      -0.032717
driverId_807.0-num_fast_corners    -0.229416      -0.032018
driverId_848.0-num_med_corners     -0.229416      -0.027816
driverId_807.0-corner_spd_min      -0.229416      -0.024259
driverId_859.0-num_fast_corners    -0.229416       0.205100
driverId_864.0-num_med_corners     -0.229416       0.271267
driverId_4.0-num_med_corners       -0.229416       0.280774
driverId_840.0-strt_len_min        -0.229416       0.336413
driverId_842.0-strt_len_median      4.358899       0.865768
driverId_842.0-num_med_corners      4.358899       1.011375

[DRIVER]: COL [PRED]: [[13.35]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_848.0-num_med_corners     -0.229416      -0.294261
driverId_848.0-corner_spd_min      -0.229416      -0.208270
driverId_807.0-num_fast_corners    -0.229416      -0.141679
driverId_860.0-num_fast_corners    -0.229416      -0.100643
driverId_807.0-corner_spd_min      -0.229416      -0.088797
driverId_852.0-num_med_corners     -0.229416      -0.085332
driverId_842.0-strt_len_median     -0.229416      -0.073144
driverId_839.0-num_fast_corners    -0.229416      -0.072683
