Feature,Coefficient
driverId_846.0-corner_spd_median,0.0
driverId_847.0-corner_spd_median,0.7781151169468223
driverId_862.0-corner_spd_median,-2.1959403745914403
driverId_1.0-corner_spd_median,0.0
driverId_832.0-corner_spd_median,-0.24216067468783098
driverId_848.0-corner_spd_median,-0.0
driverId_865.0-corner_spd_median,-2.0889050483592535
driverId_4.0-corner_spd_median,0.0
driverId_861.0-corner_spd_median,0.0
driverId_859.0-corner_spd_median,-1.3671649971850257
driverId_839.0-corner_spd_median,0.8584341627479198
driverId_807.0-corner_spd_median,-0.0
driverId_840.0-corner_spd_median,0.0
driverId_864.0-corner_spd_median,-0.0
driverId_863.0-corner_spd_median,0.0
driverId_852.0-corner_spd_median,0.0
driverId_842.0-corner_spd_median,4.254944314659586
driverId_857.0-corner_spd_max,-0.0
driverId_830.0-corner_spd_max,0.0
driverId_844.0-corner_spd_max,-0.0
driverId_846.0-corner_spd_max,0.0
driverId_847.0-corner_spd_max,-0.0
driverId_862.0-corner_spd_max,-0.0
driverId_1.0-corner_spd_max,0.0
driverId_832.0-corner_spd_max,-0.0
driverId_848.0-corner_spd_max,-0.0
driverId_865.0-corner_spd_max,0.0
driverId_4.0-corner_spd_max,-0.0
driverId_861.0-corner_spd_max,-0.0
driverId_859.0-corner_spd_max,0.0
driverId_839.0-corner_spd_max,-0.0
driverId_807.0-corner_spd_max,-0.0
driverId_840.0-corner_spd_max,-0.0
driverId_864.0-corner_spd_max,0.0
driverId_863.0-corner_spd_max,0.0
driverId_852.0-corner_spd_max,-0.0
driverId_842.0-corner_spd_max,0.0
driverId_857.0-corner_spd_min,-0.0
driverId_830.0-corner_spd_min,0.0
driverId_844.0-corner_spd_min,-0.6714226159097898
driverId_846.0-corner_spd_min,0.2242382366593894
driverId_847.0-corner_spd_min,-0.0
driverId_862.0-corner_spd_min,1.52134572492555
driverId_1.0-corner_spd_min,-0.0
driverId_832.0-corner_spd_min,0.0
driverId_848.0-corner_spd_min,0.0
driverId_865.0-corner_spd_min,0.5554669518977156
driverId_4.0-corner_spd_min,-0.9343912959554397
driverId_861.0-corner_spd_min,-0.0
driverId_859.0-corner_spd_min,3.0522435972590722
driverId_839.0-corner_spd_min,-0.21374939170688298
driverId_807.0-corner_spd_min,0.0
driverId_840.0-corner_spd_min,-0.0
driverId_864.0-corner_spd_min,0.0
driverId_863.0-corner_spd_min,0.3396265697811762
driverId_852.0-corner_spd_min,-0.0
driverId_842.0-corner_spd_min,-1.757812831610418
driverId_857.0-num_slow_corners,-1.3054520028959198
driverId_830.0-num_slow_corners,0.3874283840225845
driverId_844.0-num_slow_corners,4.339343068103925
driverId_846.0-num_slow_corners,0.0
driverId_847.0-num_slow_corners,0.0
driverId_862.0-num_slow_corners,-0.4421585976189121
driverId_1.0-num_slow_corners,4.143821395505855
driverId_832.0-num_slow_corners,-2.5836354732979507
driverId_848.0-num_slow_corners,-0.7582124761671611
driverId_865.0-num_slow_corners,0.21291378883903028
driverId_4.0-num_slow_corners,1.454090194369732
driverId_861.0-num_slow_corners,-0.3908107561578409
driverId_859.0-num_slow_corners,-1.5619093688303707
driverId_839.0-num_slow_corners,-3.900256462181082
driverId_807.0-num_slow_corners,-0.3569487648118266
driverId_840.0-num_slow_corners,-1.9128221201272129
driverId_864.0-num_slow_corners,0.47422242176369916
driverId_863.0-num_slow_corners,-0.8065637983838504
driverId_852.0-num_slow_corners,0.9094389838877033
driverId_842.0-num_slow_corners,4.292737910567336
driverId_857.0-num_fast_corners,-0.44840466030037307
driverId_830.0-num_fast_corners,-0.5150618736465683
driverId_844.0-num_fast_corners,-0.0
driverId_846.0-num_fast_corners,0.0
driverId_847.0-num_fast_corners,0.0
driverId_862.0-num_fast_corners,-0.06242116028039721
driverId_1.0-num_fast_corners,0.19898842666300415
driverId_832.0-num_fast_corners,-1.2203254983494656
driverId_848.0-num_fast_corners,-0.5456938816780014
driverId_865.0-num_fast_corners,0.0
driverId_4.0-num_fast_corners,-0.0
driverId_861.0-num_fast_corners,-0.3792187942282371
driverId_859.0-num_fast_corners,0.0
driverId_839.0-num_fast_corners,0.3774552185407889
driverId_807.0-num_fast_corners,-0.48844492345951557
driverId_840.0-num_fast_corners,-0.012626411975465495
driverId_864.0-num_fast_corners,0.6878236100777376
driverId_863.0-num_fast_corners,0.0
driverId_852.0-num_fast_corners,1.0495411473159044
driverId_842.0-num_fast_corners,0.40195548503747397
prev_construct_points_prop,-0.0
prev_driver_points_prop,-2.8298907380893517
driverId_857.0,-0.0
driverId_830.0,0.0
driverId_844.0,-0.0
driverId_846.0,0.0
driverId_847.0,-0.0
driverId_862.0,0.0
driverId_1.0,-0.0
driverId_832.0,0.0
driverId_848.0,0.0
driverId_865.0,0.0
driverId_4.0,-0.0
driverId_861.0,-0.0
driverId_859.0,0.0
driverId_839.0,-0.0
driverId_807.0,0.0
driverId_840.0,-0.0
driverId_864.0,0.0
driverId_863.0,0.0
driverId_852.0,-0.0
driverId_842.0,-0.0
constructorId_1.0,0.0
constructorId_9.0,-0.0
constructorId_6.0,-0.0
constructorId_131.0,-0.0
constructorId_3.0,0.0
constructorId_215.0,3.524692227844493
constructorId_117.0,-0.0
constructorId_210.0,-0.0
constructorId_15.0,0.0
constructorId_214.0,-0.0
